obs_angvel_0,obs_angvel_1,obs_angvel_2,obs_gravity_0,obs_gravity_1,obs_gravity_2,obs_command_0,obs_command_1,obs_command_2,obs_dofpos_0,obs_dofpos_1,obs_dofpos_2,obs_dofpos_3,obs_dofpos_4,obs_dofpos_5,obs_dofpos_6,obs_dofpos_7,obs_dofpos_8,obs_dofpos_9,obs_dofpos_10,obs_dofpos_11,obs_dofpos_12,obs_dofpos_13,obs_dofpos_14,obs_dofpos_15,obs_dofvel_0,obs_dofvel_1,obs_dofvel_2,obs_dofvel_3,obs_dofvel_4,obs_dofvel_5,obs_dofvel_6,obs_dofvel_7,obs_dofvel_8,obs_dofvel_9,obs_dofvel_10,obs_dofvel_11,obs_dofvel_12,obs_dofvel_13,obs_dofvel_14,obs_dofvel_15,obs_action_0,obs_action_1,obs_action_2,obs_action_3,obs_action_4,obs_action_5,obs_action_6,obs_action_7,obs_action_8,obs_action_9,obs_action_10,obs_action_11,obs_action_12,obs_action_13,obs_action_14,obs_action_15,
0.00683022,-0.00221544,0.00814398,0,0,-1,-0,-0,-0,0.0696781,-0.613161,0.618566,-0.974634,-0.0797876,-0.592318,0.64434,8.07873,0.0671499,-0.607753,0.644049,-8.39797,-0.0747002,-0.596737,0.666878,-2.08482,-0.0443467,-0.107666,-0.0147957,0.0415642,-0.0295155,-0.148055,0.222345,0.000491263,-0.0330464,-0.0937782,0.108627,3.13868e-05,-0.0264082,-0.0812342,0.0816256,0.0490736,-0.562156,-0.0302322,1.30524,0.286674,0.481264,-0.037587,0.981727,0.0968959,-0.593433,-0.230447,0.856248,-0.089089,0.696891,0.0105472,1.16149,0.434157,
0.0110028,0.00295389,0.00786559,0,0,-1,-0,-0,-0,0.0689979,-0.614703,0.620115,-0.973587,-0.0803161,-0.593964,0.646498,8.07897,0.0666326,-0.609051,0.645461,-8.39797,-0.075025,-0.598178,0.668735,-2.08447,-0.0450064,-0.0302489,0.199151,0.153903,-0.0395997,-0.0681952,0.0641991,0.0208992,-0.0344376,-0.0745672,0.0677811,0.000714918,-0.0167581,-0.10503,0.158203,7.81072e-05,-0.583431,-0.0514779,1.30989,0.217346,0.482651,-0.00537433,0.962063,0.125388,-0.598563,-0.237695,0.823229,-0.0881037,0.718571,0.0148437,1.19885,0.410198,
0.009925,0.00799287,0.00832337,0,0,-1,-0,-0,-0,0.0680988,-0.616103,0.620793,-0.972195,-0.0810703,-0.59538,0.648055,8.07916,0.0659601,-0.610325,0.646277,-8.39789,-0.0755171,-0.599399,0.669934,-2.084,-0.0374997,0.00511124,-0.13146,0.16069,-0.0298605,-0.061463,0.0773455,-0.000916821,-0.0268069,-0.0455424,0.00742675,0.0157848,-0.027687,-0.00915718,-0.0445216,0.0398566,-0.609888,-0.0825351,1.29679,0.139907,0.479358,0.00979282,0.9503,0.143533,-0.598603,-0.246292,0.7769,-0.0916552,0.740462,0.018203,1.21717,0.393342,
0.00546978,0.0105643,0.00797062,0,0,-1,-0,-0,-0,0.0674273,-0.616765,0.619968,-0.9707,-0.0817635,-0.595748,0.647819,8.07923,0.0654659,-0.611046,0.645788,-8.39737,-0.0759206,-0.5998,0.669675,-2.08359,-0.0252534,-0.0136552,-0.0710369,0.0464174,-0.0327978,0.02125,-0.0916696,0.00229421,-0.0179353,-0.0233919,-0.0481183,0.027618,-0.0085087,-0.0333003,0.0266761,0.0387979,-0.626663,-0.107185,1.33068,0.0673241,0.478107,0.0325739,0.944597,0.152406,-0.598876,-0.247764,0.763034,-0.105937,0.760077,0.0184435,1.26168,0.378681,
-0.000848392,0.00900499,0.00778984,0,0,-1,-0,-0,-0,0.0670076,-0.616779,0.617921,-0.96922,-0.0822541,-0.595352,0.646225,8.07924,0.0652286,-0.611273,0.644247,-8.39666,-0.0761564,-0.599536,0.668175,-2.08321,-0.0115017,0.0695027,-0.261506,0.169435,-0.0148883,0.0170314,-0.0631212,0.000144427,-0.0042991,0.000122028,-0.101513,0.0449177,-0.0131451,0.0579935,-0.170375,0.0346573,-0.638193,-0.121068,1.33998,0.024162,0.469288,0.0497819,0.942263,0.161896,-0.594403,-0.248107,0.742022,-0.101644,0.773383,0.0318159,1.28658,0.388241,
-0.00210812,0.0102094,0.00644398,0,0,-1,-0,-0,-0,0.0668345,-0.616268,0.614794,-0.96767,-0.0826133,-0.594263,0.643292,8.07924,0.0652086,-0.61106,0.641617,-8.39569,-0.0762494,-0.598689,0.66555,-2.08284,-0.00326285,0.0327749,-0.304263,0.175255,-0.0189881,0.0800129,-0.204053,0.00085,0.000964042,0.0181371,-0.136782,0.0333909,0.00291395,0.0802391,-0.0679188,-3.50826e-05,-0.64586,-0.138116,1.37141,-0.0247881,0.465229,0.0570237,0.947087,0.147004,-0.585149,-0.245763,0.742985,-0.123906,0.772716,0.0325082,1.32363,0.383221,
0.000330662,0.0104824,0.00490007,0,0,-1,-0,-0,-0,0.0667816,-0.615543,0.611092,-0.966137,-0.0829013,-0.592874,0.63974,8.07924,0.0652507,-0.610443,0.638561,-8.39538,-0.0763364,-0.597497,0.66225,-2.08245,0.00129597,0.0969103,-0.32342,0.170593,-0.00859951,0.0533076,-0.139102,9.28303e-06,0.00429835,0.0366637,-0.159398,0.000137179,-0.0093865,0.0304559,-0.24958,0.0373108,-0.642282,-0.132905,1.389,-0.0425684,0.452709,0.0577045,0.95952,0.128231,-0.573794,-0.238917,0.753267,-0.133644,0.769718,0.0394781,1.33742,0.40392,
0.00174249,0.00866149,0.00360331,0,0,-1,-0,-0,-0,0.0668363,-0.614747,0.607201,-0.964649,-0.0831292,-0.591282,0.635674,8.07924,0.0653632,-0.609645,0.635112,-8.39538,-0.0763917,-0.596101,0.658431,-2.08209,0.00690754,0.0936745,-0.325767,0.17032,-0.00429784,0.0540291,-0.147959,-0.000180692,0.00842187,0.0382924,-0.166578,-0.000532515,-0.00613955,0.101437,-0.26527,0.0323001,-0.635071,-0.12779,1.4018,-0.041055,0.448924,0.0565618,0.973117,0.102246,-0.561965,-0.233652,0.776932,-0.149607,0.755143,0.0521103,1.36302,0.404596,
-0.00194678,0.00576891,0.00263502,0,0,-1,-0,-0,-0,0.0670424,-0.614116,0.603442,-0.963229,-0.0832206,-0.589794,0.631576,8.07925,0.0655952,-0.60896,0.63178,-8.39537,-0.0763435,-0.59476,0.654678,-2.08174,0.0160412,0.0815483,-0.312835,0.162576,0.00422512,0.040871,-0.137567,0.000610306,0.0161364,0.0261753,-0.155851,0.000632722,0.00198534,0.0907695,-0.099346,0.0341629,-0.622717,-0.10889,1.40581,-0.0226504,0.443653,0.0459674,0.997845,0.063817,-0.548692,-0.226773,0.806404,-0.172201,0.732581,0.0522575,1.37277,0.405196,
-0.0041942,0.000947007,0.00246144,0,0,-1,-0,-0,-0,0.0674442,-0.613833,0.600174,-0.962014,-0.0831072,-0.588654,0.627794,8.07929,0.066002,-0.608594,0.628613,-8.39536,-0.0761076,-0.593763,0.650934,-2.08138,0.0238427,-0.0365684,-0.244992,-6.69183e-06,0.0119445,0.070047,-0.111982,-0.000247186,0.0229652,0.0108972,-0.138329,0.000429521,0.00978134,0.00869219,-0.244366,0.0344856,-0.606389,-0.0851128,1.40899,0.00382053,0.43922,0.0306657,1.01469,0.0247557,-0.537511,-0.218047,0.840636,-0.200962,0.714585,0.0543922,1.3542,0.407252,
-0.00874578,-0.00512215,0.00356182,0,0,-1,-0,-0,-0,0.0680492,-0.613916,0.597463,-0.960997,-0.0827875,-0.587942,0.624646,8.07931,0.066603,-0.608599,0.626051,-8.39536,-0.0756558,-0.592988,0.647836,-2.08106,0.0324451,-0.0539641,-0.0143387,2.08315e-05,0.0218295,-0.00453241,-0.19432,0.00550224,0.0330326,-0.00969498,-0.110464,0.000883017,0.0216117,0.0607929,-0.0594059,0.0283062,-0.588664,-0.0371811,1.40316,0.0562461,0.434649,0.0199056,1.03751,-0.000800326,-0.534575,-0.206731,0.889485,-0.220133,0.696175,0.0680603,1.36557,0.40765,
-0.0121712,-0.00954818,0.00607254,0,0,-1,-0,-0,-0,0.0687797,-0.614437,0.595507,-0.960166,-0.0822799,-0.587765,0.622191,8.07928,0.0673793,-0.609063,0.624019,-8.39535,-0.0749865,-0.592662,0.64512,-2.08077,0.0361163,-0.0737726,0.0163764,-5.6812e-05,0.0278372,-0.0309492,-0.0353917,-0.0122726,0.0421528,-0.0350925,-0.0792229,0.00117839,0.0426863,0.0397999,-0.189025,0.000161995,-0.575153,-0.00775765,1.38361,0.0852688,0.432042,0.00916083,1.05672,-0.0337367,-0.532746,-0.202262,0.914864,-0.257687,0.679997,0.0615178,1.34289,0.391474,
-0.0111842,-0.00829127,0.00780781,0,0,-1,-0,-0,-0,0.0695174,-0.615417,0.594276,-0.95946,-0.0817143,-0.588082,0.620535,8.07922,0.0682785,-0.610149,0.622796,-8.39511,-0.0741487,-0.592792,0.643243,-2.08046,0.0313414,-0.0617138,0.0924652,0.000256319,0.025683,-0.000247862,-0.124919,0.00641585,0.0346232,-0.11089,0.0607858,-0.0393348,0.0333262,-0.051254,0.00229394,0.0267396,-0.567628,0.0255291,1.37963,0.104599,0.437959,0.000461832,1.06362,-0.0535964,-0.534539,-0.194164,0.947607,-0.299431,0.666036,0.0619905,1.34513,0.361903,
-0.00459783,-0.00859786,0.00985607,0,0,-1,-0,-0,-0,0.0701334,-0.617041,0.593698,-0.958778,-0.0811818,-0.58891,0.619618,8.07913,0.069096,-0.611669,0.622219,-8.39477,-0.0733499,-0.593335,0.641862,-2.0802,0.0231045,-0.139824,-0.00840478,-0.0127522,0.0216451,-0.0203599,0.037095,0.00723929,0.0297657,-0.0811927,-0.0115782,-0.0444005,0.04263,0.00294946,-0.129359,-8.65717e-05,-0.561723,0.0426348,1.37225,0.100936,0.435987,-0.00544669,1.06826,-0.0693536,-0.538187,-0.186833,0.951977,-0.333096,0.666428,0.0632715,1.32464,0.335019,
0.00132123,-0.00718463,0.0103749,0,0,-1,-0,-0,-0,0.0705663,-0.618952,0.594019,-0.958154,-0.0807864,-0.59018,0.619398,8.07899,0.0697852,-0.613626,0.622309,-8.39448,-0.0726059,-0.594099,0.641024,-2.07993,0.0170891,-0.105509,0.162898,-0.0156461,0.0158183,-0.0964309,-0.0564367,-0.0178734,0.0314875,-0.146916,0.123199,-0.000438711,0.0260822,-0.0792915,-0.103612,0.0248608,-0.559972,0.0721486,1.38168,0.0900392,0.438625,-0.00302245,1.06501,-0.0837918,-0.537332,-0.182657,0.977194,-0.375112,0.663323,0.0593245,1.34175,0.304458,
0.00421599,-0.0074626,0.0109061,0,0,-1,-0,-0,-0,0.0708782,-0.62137,0.594846,-0.957689,-0.0804538,-0.591718,0.619823,8.07882,0.0703717,-0.615793,0.622907,-8.39437,-0.071963,-0.59521,0.64076,-2.07969,0.0102235,-0.167457,0.0536366,-0.0157728,0.0148902,-0.05368,-0.0291123,-0.0184919,0.0265468,-0.112053,0.0419978,0.00116264,0.0239232,-0.0220875,-0.0822926,6.40835e-05,-0.565973,0.0787139,1.36381,0.0581346,0.436786,0.0116331,1.06074,-0.0872391,-0.539451,-0.179429,0.96486,-0.41738,0.670313,0.0642608,1.34827,0.270088,
0.00593957,-0.00533024,0.0109751,0,0,-1,-0,-0,-0,0.071073,-0.623803,0.596323,-0.957765,-0.0801984,-0.593602,0.620729,8.07862,0.0708793,-0.618283,0.623978,-8.39437,-0.0714014,-0.596599,0.640904,-2.07954,0.00503695,-0.172691,0.205922,-0.052907,0.0116166,-0.119711,-0.00793419,-0.0199518,0.0202337,-0.120663,0.0612287,-0.000263281,0.0233739,-0.0799609,0.0168612,-0.000246996,-0.574385,0.0933522,1.37133,0.0211543,0.434081,0.0143903,1.05502,-0.0972311,-0.537705,-0.179832,0.969277,-0.465214,0.678402,0.0597417,1.36373,0.246059,
0.0085193,-0.00292829,0.0116073,0,0,-1,-0,-0,-0,0.0711428,-0.626361,0.598001,-0.957966,-0.0800307,-0.595579,0.622015,8.07841,0.0712555,-0.620945,0.625468,-8.39436,-0.070948,-0.598375,0.641413,-2.07954,0.00235441,-0.0633079,0.210574,0.0538576,0.00368441,-0.118866,0.00219257,-0.01854,0.0151549,-0.124313,0.0706547,-0.000652423,0.0189056,-0.081674,0.0264926,0.000125373,-0.587662,0.0944224,1.35724,-0.0193423,0.434636,0.0342927,1.03321,-0.0958001,-0.535368,-0.181515,0.949963,-0.506402,0.689679,0.0679785,1.36844,0.223973,
0.0113199,-0.000622133,0.0122166,0,0,-1,-0.0133394,-0,-0,0.071086,-0.628782,0.599649,-0.958344,-0.0799771,-0.597515,0.623278,8.07822,0.0715391,-0.623495,0.626938,-8.39436,-0.0705819,-0.600052,0.64196,-2.07954,-0.00803206,-0.054984,-0.0527708,-0.071003,-0.00226352,-0.0628287,0.114945,0.000658101,0.0108992,-0.118978,0.068396,-0.000281248,0.0147741,-0.0761674,0.0248888,0.000132394,-0.606974,0.0799412,1.35706,-0.0880168,0.435678,0.0426361,1.01824,-0.101424,-0.534622,-0.185079,0.924596,-0.557096,0.703207,0.0667613,1.38281,0.182595,
0.0154215,0.000597442,0.011215,0,0,-1,-0.0319878,-0,-0,0.0708947,-0.631012,0.60125,-0.958831,-0.0800472,-0.599252,0.624438,8.07801,0.0716881,-0.625928,0.628301,-8.39435,-0.0703558,-0.601603,0.642411,-2.07954,-0.0103166,-0.0431893,0.072186,-0.0366604,-0.00759432,-0.0553117,-0.002054,0.000654633,0.00455186,-0.106994,0.0609471,-0.000396877,0.00783321,-0.067843,0.0178771,-0.000268308,-0.621396,0.0675111,1.38068,-0.159898,0.435281,0.055936,0.993785,-0.120098,-0.530855,-0.187092,0.906176,-0.613924,0.719718,0.0699386,1.40504,0.143316,
0.0196809,0.00291633,0.0102138,0,0,-1,-0.038204,-0,-0,0.0706957,-0.632501,0.602385,-0.959351,-0.0801659,-0.600427,0.625204,8.07783,0.0717161,-0.627504,0.629173,-8.39435,-0.0702869,-0.602602,0.642627,-2.07955,-0.0180455,-0.0941035,0.195776,-0.10144,-0.0135453,-0.0469247,-0.00838308,0.000728231,0.000438215,-0.0964969,0.0511304,-0.000245371,0.000582088,-0.0574557,0.0088439,-0.000342064,-0.640788,0.0542857,1.37265,-0.254568,0.428927,0.0676228,0.983151,-0.157495,-0.529208,-0.19593,0.870876,-0.678571,0.734133,0.0730836,1.42747,0.0867126,
0.0157929,0.00229341,0.0101102,0,0,-1,-0.0506362,-0,0.000318437,0.0703703,-0.634223,0.603446,-0.960296,-0.0803843,-0.601714,0.625939,8.07756,0.0716908,-0.629354,0.630067,-8.39435,-0.0702697,-0.603705,0.642673,-2.07955,-0.014871,-0.0668313,0.0395211,-0.0720844,-0.0143735,-0.0330665,-0.025213,0.000231742,-0.00166427,-0.0805919,0.0312108,-0.000730136,0.000104355,-0.045481,-0.00466941,-0.000105643,-0.663952,0.040612,1.35906,-0.324784,0.427809,0.0804674,0.967565,-0.171148,-0.529678,-0.206575,0.832852,-0.726436,0.750915,0.0769036,1.45045,0.0527665,
0.0122031,0.00424673,0.00961312,0,0,-1,-0.0692846,-0,0.00446253,0.0700499,-0.635149,0.603966,-0.962868,-0.0806313,-0.602686,0.626235,8.07726,0.0716626,-0.630906,0.630488,-8.39435,-0.0702824,-0.604539,0.642428,-2.07955,-0.0151881,-0.0177422,0.0105087,-0.177248,-0.00927781,-0.0561486,0.049625,0.000794382,-0.00182205,-0.0647917,0.0104624,0.000840465,-0.00170649,-0.0367673,-0.0177225,-0.000113593,-0.685325,0.0201779,1.37542,-0.414229,0.425356,0.0921714,0.953027,-0.192163,-0.531272,-0.213241,0.806534,-0.787057,0.773308,0.0787187,1.47768,0.01369,
0.0134885,0.00907639,0.0130295,0,0,-1,-0.0941492,-0,0.00860662,0.0696658,-0.635008,0.603872,-0.967612,-0.0809841,-0.603227,0.625997,8.07679,0.0715763,-0.632111,0.630499,-8.3944,-0.0703737,-0.605174,0.641878,-2.07956,-0.0244687,0.0294591,-0.0195224,-0.282784,-0.0190699,-0.0304492,-0.067505,-0.0223972,-0.00577888,-0.0539491,-0.00812813,-0.00773251,-0.00779453,-0.0227569,-0.0359202,-0.00048551,-0.724402,-0.0226464,1.37875,-0.528233,0.41572,0.118942,0.935987,-0.189512,-0.522558,-0.231195,0.75986,-0.872498,0.810702,0.0921607,1.50668,-0.00734525,
0.0195126,0.0166213,0.0221433,0,0,-1,-0.100365,-0,0.0106787,0.0689665,-0.633944,0.603107,-0.975004,-0.0816615,-0.603123,0.625358,8.07532,0.0713668,-0.633056,0.630182,-8.39513,-0.0706119,-0.605456,0.640894,-2.07957,-0.0404343,0.0702517,-0.0498058,-0.386792,-0.0373087,0.0394067,0.0071345,-0.120038,-0.0119765,-0.0314647,-0.019604,-0.0763677,-0.0127803,-0.00377199,-0.0565936,-0.000142179,-0.76813,-0.076914,1.38849,-0.664461,0.400992,0.146393,0.927675,-0.176595,-0.521383,-0.247493,0.702971,-0.968101,0.860793,0.102756,1.55132,-0.0249139,
0.0159487,0.0178826,0.0318461,0,0,-1,-0.100365,-0,0.0127507,0.0680031,-0.63216,0.601784,-0.98356,-0.0826303,-0.602367,0.624441,8.07237,0.0711755,-0.633499,0.629677,-8.39757,-0.0708567,-0.605348,0.639537,-2.07976,-0.0483707,0.0957983,-0.078913,-0.43596,-0.0450868,0.0329298,-0.00629264,-0.170359,-0.00555984,-0.0112806,-0.0292691,-0.158541,-0.0081844,0.0145327,-0.0711907,-0.0250836,-0.801994,-0.129631,1.40822,-0.75844,0.401314,0.17161,0.894765,-0.128811,-0.521347,-0.25933,0.644077,-1.01217,0.896215,0.117527,1.60093,-0.0151812,
0.00907792,0.017977,0.0404747,0,0,-1,-0.100365,-0,0.0127507,0.0669781,-0.630033,0.59985,-0.992704,-0.0836701,-0.601171,0.623279,8.06873,0.0711485,-0.633635,0.628985,-8.40149,-0.0709415,-0.604821,0.637966,-2.08075,-0.0513347,0.103162,-0.108538,-0.423909,-0.0569561,0.0805022,-0.1037,-0.187942,0.00256671,-0.00400703,-0.0379039,-0.195293,-0.000407179,0.0343211,-0.0815688,-0.0687491,-0.830732,-0.175076,1.43201,-0.823339,0.403039,0.211901,0.864758,-0.0542961,-0.524412,-0.266418,0.594183,-1.01312,0.928578,0.136392,1.65796,0.0192531,
0.00586607,0.0176096,0.044403,0,0,-1,-0.100365,-0,0.0127507,0.0661548,-0.628402,0.597913,-0.999223,-0.0845313,-0.600053,0.622219,8.06555,0.0712455,-0.633706,0.628299,-8.40455,-0.0708985,-0.604174,0.636608,-2.08208,-0.0523614,0.0987132,-0.123745,-0.385815,-0.046681,0.0859935,-0.034851,-0.181751,0.00844491,-0.00485792,-0.045435,-0.190519,0.00493308,0.0459639,-0.0876883,-0.0963839,-0.847652,-0.208936,1.46384,-0.865621,0.406391,0.240539,0.841819,0.0109428,-0.530521,-0.264006,0.555502,-0.989013,0.948008,0.149798,1.71034,0.055265,
0.0015061,0.0154766,0.0457778,0,0,-1,-0.100365,-0,0.0127507,0.0650828,-0.626443,0.595157,-1.00664,-0.0855932,-0.598504,0.620728,8.06171,0.0714775,-0.633853,0.627238,-8.40835,-0.0707441,-0.603094,0.634663,-2.08441,-0.0466903,0.0868001,-0.136136,-0.316955,-0.0411885,0.058831,-0.0332691,-0.168213,0.0144764,-0.00884999,-0.05642,-0.155438,0.0104506,0.057167,-0.093273,-0.124535,-0.860942,-0.233248,1.48577,-0.895001,0.41291,0.267041,0.815823,0.0635167,-0.528661,-0.262737,0.527146,-0.968048,0.956468,0.16493,1.74875,0.0882905,
-0.00413825,0.00898228,0.0432242,0,0,-1,-0.100365,-0,0.0127507,0.0641754,-0.62479,0.592233,-1.01245,-0.0864918,-0.597017,0.619134,8.05834,0.0718182,-0.634076,0.625932,-8.41107,-0.0704826,-0.601798,0.632669,-2.0873,-0.038165,0.0706165,-0.139437,-0.23859,-0.0466434,0.0604578,-0.0469089,-0.1334,0.0182434,-0.0121206,-0.0677037,-0.107014,0.0153074,0.0657556,-0.0958115,-0.149273,-0.873051,-0.251944,1.50438,-0.921156,0.417064,0.287842,0.80259,0.104506,-0.526281,-0.259878,0.509819,-0.959971,0.963543,0.175752,1.78123,0.114436,
-0.00627924,0.00456359,0.0395492,0,0,-1,-0.100365,-0,0.0127507,0.0634364,-0.623491,0.589339,-1.01672,-0.0872465,-0.595661,0.617575,8.05544,0.0722594,-0.634315,0.624486,-8.41305,-0.070148,-0.60041,0.630673,-2.09061,-0.0318125,0.0533982,-0.13339,-0.173271,-0.0248821,0.04816,-0.0335364,-0.115037,0.0215183,-0.00954149,-0.0718022,-0.0858268,0.0168237,0.0685643,-0.0931923,-0.16506,-0.88564,-0.265117,1.51691,-0.946016,0.418236,0.300198,0.797353,0.132339,-0.522809,-0.258364,0.501301,-0.966835,0.969373,0.184565,1.80729,0.138492,
-0.00592786,0.00260385,0.0359945,0,0,-1,-0.100365,-0,0.0127507,0.0627871,-0.62255,0.58665,-1.01984,-0.0878818,-0.594514,0.616148,8.05305,0.07267,-0.634491,0.622964,-8.41485,-0.0698221,-0.598961,0.6288,-2.09417,-0.0293068,0.037078,-0.120968,-0.12889,-0.0218073,0.0403923,-0.0330521,-0.0847154,0.0179812,-0.00595729,-0.06799,-0.0942271,0.0151002,0.0650844,-0.0842553,-0.17251,-0.895455,-0.272295,1.52267,-0.967399,0.416762,0.309213,0.796089,0.15278,-0.518969,-0.258008,0.498336,-0.982609,0.97434,0.192284,1.82785,0.160783,
-0.00441837,0.00305234,0.0333885,0,0,-1,-0.106581,-0,0.0148228,0.0621475,-0.621929,0.584224,-1.02227,-0.0884725,-0.593645,0.614973,8.05109,0.0730466,-0.634588,0.621657,-8.41726,-0.069538,-0.597688,0.627182,-2.09782,-0.030375,0.0231234,-0.104467,-0.107698,-0.0199328,0.0226351,-0.0110211,-0.0722588,0.0148275,-0.00203177,-0.0557558,-0.129464,0.0115386,0.0554925,-0.0687559,-0.17404,-0.902425,-0.274374,1.52501,-0.983226,0.415289,0.314255,0.799579,0.165104,-0.515566,-0.258324,0.499045,-1.0012,0.97673,0.198663,1.84364,0.17991,
-0.00506593,0.00172774,0.0333868,0,0,-1,-0.137662,-0,0.00653458,0.0616818,-0.62164,0.582721,-1.02396,-0.0889113,-0.593191,0.61431,8.04981,0.0732751,-0.634607,0.620876,-8.41956,-0.0693543,-0.596898,0.626198,-2.10062,-0.0301963,0.0155782,-0.0899545,-0.110669,-0.0204775,0.0115991,0.00400607,-0.0632409,0.0151613,0.00103977,-0.0416733,-0.170715,0.0126927,0.0472976,-0.0542848,-0.177383,-0.915809,-0.279128,1.51998,-1.01446,0.411598,0.320102,0.807726,0.176877,-0.510642,-0.264684,0.495702,-1.0399,0.986385,0.207774,1.85399,0.197669,
-0.00589586,0.00231253,0.0299699,0,0,-1,-0.261985,-0,-0,0.061017,-0.62136,0.581002,-1.02662,-0.0894897,-0.592818,0.613812,8.04799,0.0735764,-0.634535,0.620232,-8.424,-0.0690876,-0.59596,0.625302,-2.10472,-0.0294468,0.0142483,-0.0674736,-0.152525,-0.0310152,0.0239697,-0.0429526,-0.125414,0.0110443,0.00981594,-0.0207249,-0.249687,0.01026,0.0396474,-0.0260307,-0.225093,-0.885497,-0.264743,1.53913,-1.02021,0.431932,0.303969,0.796381,0.0934721,-0.518824,-0.254025,0.503819,-1.0462,0.943554,0.191977,1.84962,0.113993,
-0.0080119,-0.000488201,0.0155219,0,0,-1,-0.460925,-0,-0,0.0605453,-0.62091,0.579971,-1.03119,-0.0898588,-0.592428,0.613844,8.04424,0.0737551,-0.634037,0.62002,-8.43051,-0.0689091,-0.595065,0.625183,-2.11095,-0.0176092,0.110728,-0.02705,-0.322522,-0.0191147,0.0229205,-0.021585,-0.304351,0.00550538,0.0482011,0.000944346,-0.406382,0.00271034,0.0605838,0.018164,-0.434725,-0.850895,-0.252078,1.55284,-1.12769,0.450558,0.255396,0.813573,-0.164122,-0.524173,-0.255481,0.504057,-1.15383,0.885625,0.159847,1.80809,-0.13519,
0.0028106,-0.000873378,-0.00132354,0,0,-1,-0.703355,-0,-0.000310405,0.0602141,-0.619157,0.580175,-1.04277,-0.0900818,-0.590636,0.614805,8.03204,0.0735761,-0.631949,0.620351,-8.44336,-0.0690647,-0.59272,0.626286,-2.12609,-0.0188441,0.0540625,0.208204,-0.944519,-0.00756321,0.123644,0.036865,-0.890532,-0.0223998,0.154894,0.0343348,-0.836185,-0.0204354,0.171897,0.0839752,-1.02837,-0.856097,-0.299833,1.53602,-1.4025,0.455382,0.184134,0.847566,-0.546967,-0.517143,-0.289255,0.471919,-1.43781,0.865236,0.116649,1.71651,-0.496718,
0.00840418,0.00722765,-0.00779018,0,0,-1,-0.75,-0,-0.0106706,0.0596998,-0.61551,0.581581,-1.06413,-0.0904611,-0.58641,0.617171,8.00638,0.0728554,-0.627468,0.621648,-8.46709,-0.0696844,-0.587748,0.628961,-2.15638,-0.0304081,0.146968,0.25821,-1.47236,-0.0261591,0.248622,0.185909,-1.61649,-0.0432918,0.275167,0.090006,-1.45537,-0.0375339,0.305213,0.167271,-1.80851,-0.877982,-0.371544,1.47988,-1.70536,0.459191,0.0991388,0.862999,-0.922521,-0.518441,-0.330797,0.425325,-1.75732,0.878091,0.0684568,1.6066,-0.834911,
-0.0119233,0.010081,-0.0180668,0,0,-1,-0.75,-0,-0.0106706,0.059212,-0.61058,0.583781,-1.09418,-0.0907656,-0.580143,0.620568,7.96787,0.0719514,-0.621725,0.624198,-8.50277,-0.0704221,-0.580845,0.633322,-2.1991,-0.00776446,0.169247,0.24135,-1.64872,0.00371671,0.287389,0.221735,-2.03942,-0.0385378,0.314105,0.150064,-1.87871,-0.028865,0.326305,0.257293,-2.27869,-0.846152,-0.441099,1.4726,-1.69287,0.489392,-0.0044973,0.826459,-1.04447,-0.534433,-0.335892,0.410444,-1.71834,0.863318,0.00608373,1.49358,-0.884715,
-0.038518,0.01208,-0.0280068,0,0,-1,-0.75,-0,-0.00652654,0.0592522,-0.607387,0.585567,-1.11713,-0.0905966,-0.575573,0.623289,7.93714,0.0714183,-0.616339,0.626933,-8.52899,-0.0707736,-0.574974,0.637951,-2.2471,0.0115983,0.103401,-0.00383989,-1.26822,0.0253973,0.28635,0.230948,-2.06847,-0.0281145,0.265556,0.185472,-1.93737,-0.0158171,0.228711,0.310414,-2.30381,-0.82752,-0.473732,1.45411,-1.56189,0.48549,-0.0581411,0.829765,-0.962416,-0.547554,-0.33674,0.416776,-1.52661,0.877046,-0.0124297,1.40375,-0.712162,
-0.0388135,0.0176231,-0.030457,0,0,-1,-0.75,-0,-0.000310405,0.0598321,-0.605173,0.588944,-1.15066,-0.0898537,-0.570256,0.628276,7.88535,0.0707515,-0.611972,0.631175,-8.57262,-0.0710073,-0.572142,0.645037,-2.28368,0.0151596,-0.0448722,0.259993,-1.25392,0.027289,0.10555,0.129946,-1.79011,-0.0319475,0.114054,0.21523,-1.65168,-0.0173575,0.0789071,0.328803,-1.95842,-0.825234,-0.481624,1.4549,-1.50521,0.462913,-0.0912439,0.861904,-0.872889,-0.554604,-0.344394,0.422869,-1.40221,0.897355,-0.0177212,1.33147,-0.524448,
-0.012773,0.0271494,-0.0241518,0,0,-1,-0.75,-0,-0,0.0599088,-0.60573,0.591215,-1.16731,-0.0896458,-0.568916,0.631081,7.85929,0.0701161,-0.610314,0.635831,-8.60627,-0.0714915,-0.571062,0.651746,-2.32268,-0.0109281,-0.0099085,0.307616,-0.742807,-0.00565623,0.0570807,0.228191,-1.52915,-0.0499808,0.010997,0.21284,-1.39357,-0.0342205,-0.0105041,0.293469,-1.62835,-0.844816,-0.512933,1.39732,-1.50868,0.444276,-0.109042,0.881831,-0.789754,-0.560856,-0.368157,0.381597,-1.37069,0.921881,-0.0153412,1.26314,-0.413078,
