obs_angvel_0,obs_angvel_1,obs_angvel_2,obs_gravity_0,obs_gravity_1,obs_gravity_2,obs_command_0,obs_command_1,obs_command_2,obs_dofpos_0,obs_dofpos_1,obs_dofpos_2,obs_dofpos_3,obs_dofpos_4,obs_dofpos_5,obs_dofpos_6,obs_dofpos_7,obs_dofpos_8,obs_dofpos_9,obs_dofpos_10,obs_dofpos_11,obs_dofpos_12,obs_dofpos_13,obs_dofpos_14,obs_dofpos_15,obs_dofvel_0,obs_dofvel_1,obs_dofvel_2,obs_dofvel_3,obs_dofvel_4,obs_dofvel_5,obs_dofvel_6,obs_dofvel_7,obs_dofvel_8,obs_dofvel_9,obs_dofvel_10,obs_dofvel_11,obs_dofvel_12,obs_dofvel_13,obs_dofvel_14,obs_dofvel_15,obs_action_0,obs_action_1,obs_action_2,obs_action_3,obs_action_4,obs_action_5,obs_action_6,obs_action_7,obs_action_8,obs_action_9,obs_action_10,obs_action_11,obs_action_12,obs_action_13,obs_action_14,obs_action_15,
0.00161555,-0.000761222,0.00258505,0,0,-1,0,0,0,0.0171271,0.78828,-1.59717,0.742893,0.0218774,0.799599,-1.58546,0.594504,0.017192,-0.808114,1.59603,-1.20241,0.021874,-0.812517,1.58328,-1.22409,-0.00555148,-0.00741572,0.00875816,0.00204097,-0.00540582,0.00855251,0.00346571,-0.0413386,-0.00261697,0.000552436,-0.0127605,0.024418,-0.00186952,0.00958825,-0.00173626,-0.0307503,-0.138321,0.114536,0.428405,-0.364397,0.239551,0.0656373,0.465763,-0.230897,0.0510475,-0.122463,-0.484174,0.220595,-0.00363924,-0.128832,-0.458013,0.0143027,
0.00129908,-0.00045722,0.00288308,0,0,-1,0,0,0,0.0170832,0.788259,-1.5972,0.74297,0.0218342,0.79967,-1.58543,0.594163,0.0171839,-0.808152,1.59604,-1.20235,0.0218651,-0.812442,1.58327,-1.22434,-0.00442631,0.00307605,-0.0105108,0.0059992,-0.00429505,0.00884761,0.00240215,-0.0392716,-0.00102989,-0.0100222,0.0105418,0.00380883,-0.000580153,0.00832614,-0.00133307,-0.0266454,-0.1394,0.116443,0.422591,-0.365171,0.236305,0.0659559,0.462419,-0.22948,0.0548075,-0.122048,-0.478604,0.21956,-0.00510232,-0.130136,-0.459533,0.0123545,
0.00244449,-0.000681479,0.0029997,0,0,-1,0,0,0,0.0170468,0.788238,-1.5972,0.742977,0.0217983,0.799734,-1.58541,0.593874,0.0171822,-0.808177,1.59604,-1.20231,0.0218635,-0.812387,1.58327,-1.22453,-0.00534015,-0.00701851,0.00835317,-0.00211085,-0.00519069,0.00861858,0.00268899,-0.0371716,-0.0015865,0.00201408,-0.0133805,0.0195465,-0.000811832,0.00710793,1.68133e-05,-0.0238938,-0.138563,0.116563,0.42718,-0.362135,0.238564,0.0662266,0.46414,-0.227234,0.0519829,-0.121551,-0.481799,0.224426,-0.00363005,-0.128178,-0.457401,0.0175271,
0.00179685,-0.000566434,0.00300111,0,0,-1,0,0,0,0.0170128,0.788241,-1.59723,0.742988,0.0217628,0.799802,-1.58538,0.593587,0.0171842,-0.8082,1.59605,-1.2023,0.0218645,-0.812336,1.58328,-1.22471,-0.00389388,0.00553074,-0.0116786,-0.000770415,-0.00394326,0.00884725,0.00125573,-0.0346047,-0.000501671,0.00689927,-0.0133281,0.0175915,4.23948e-05,0.00595162,0.000612288,-0.0206751,-0.139442,0.116888,0.423527,-0.365631,0.236429,0.065389,0.462364,-0.229284,0.0546752,-0.121774,-0.478093,0.219651,-0.00503936,-0.130114,-0.459344,0.0127824,
0.00128086,-0.000739322,0.00299947,0,0,-1,0,0,0,0.0169874,0.78824,-1.59724,0.742969,0.02174,0.799857,-1.58537,0.593371,0.0171923,-0.808231,1.59608,-1.20231,0.021872,-0.812302,1.58329,-1.22484,-0.00339983,-0.0025458,0.0037204,-0.00771101,-0.00338904,0.00759017,0.00180181,-0.0311569,0.00200284,0.000557107,-0.00552686,0.00387157,0.00149182,0.00476139,0.00220264,-0.0200902,-0.139222,0.115259,0.425624,-0.365172,0.238193,0.0640857,0.46286,-0.229334,0.0535633,-0.123837,-0.479194,0.21928,-0.0045706,-0.129613,-0.458551,0.0123392,
0.00133836,-0.0010612,0.00299122,0,0,-1,0,0,0,0.0169652,0.788229,-1.59724,0.742952,0.021718,0.799913,-1.58536,0.593149,0.017205,-0.808263,1.59609,-1.20228,0.0218846,-0.81227,1.58331,-1.22498,-0.00297112,-0.00474772,0.00634508,-0.00490008,-0.00297431,0.00753626,0.00159132,-0.0292142,0.00244914,-0.00930424,0.0165544,-0.0134855,0.00193836,0.00361288,0.00335772,-0.0176555,-0.139527,0.117437,0.42533,-0.364407,0.236881,0.0660314,0.463109,-0.22692,0.0534494,-0.121766,-0.479222,0.222924,-0.00415421,-0.12971,-0.459233,0.0160463,
0.00284943,-0.00107728,0.00289226,0,0,-1,0,0,0,0.0169452,0.78823,-1.59725,0.742924,0.0216983,0.79996,-1.58536,0.592977,0.0172117,-0.808267,1.59607,-1.20224,0.0218919,-0.81225,1.58333,-1.22508,-0.00406331,-0.00433121,0.00649897,-0.00624572,-0.00393468,0.00816277,0.000474666,-0.0285627,-0.000523245,0.00307168,-0.012852,0.0155468,0.000272603,0.00323555,0.0032817,-0.0157217,-0.138976,0.118171,0.42667,-0.362443,0.237213,0.0663229,0.463941,-0.2262,0.0518359,-0.120297,-0.481237,0.226265,-0.00331861,-0.128094,-0.458537,0.0199593,
0.0021874,-0.00127111,0.00285005,0,0,-1,0,0,0,0.0169258,0.788236,-1.59726,0.74288,0.0216779,0.800005,-1.58535,0.592823,0.0172169,-0.808289,1.59611,-1.20228,0.0218973,-0.812231,1.58335,-1.22518,-0.00303129,-0.00332648,0.00591357,-0.00496194,-0.00303852,0.00782167,0.00117664,-0.0270596,0.00214677,-0.00695826,0.0161647,-0.0201305,0.00156242,0.00320469,0.00418078,-0.0172576,-0.139569,0.116552,0.424058,-0.366002,0.236578,0.0639788,0.46253,-0.229643,0.0541764,-0.121696,-0.477996,0.219473,-0.00464648,-0.129836,-0.459917,0.0129042,
0.00189075,-0.000943733,0.0026527,0,0,-1,0,0,0,0.0169044,0.788252,-1.59729,0.742853,0.0216572,0.800068,-1.58535,0.5926,0.0172319,-0.808299,1.59611,-1.20231,0.0219115,-0.812206,1.58338,-1.22531,-0.00130488,0.0163301,-0.0307524,0.00853795,-0.00210215,0.00716529,-7.09036e-05,-0.0235827,0.0033142,-0.0067715,0.0160379,-0.0209359,0.00282788,0.00274368,0.00413625,-0.0164044,-0.139153,0.118203,0.426822,-0.362468,0.237456,0.0660046,0.464165,-0.225221,0.0516881,-0.121055,-0.481453,0.226705,-0.00278731,-0.127943,-0.458676,0.0208092,
0.00287247,-0.00140555,0.00249182,0,0,-1,0,0,0,0.0168853,0.788249,-1.59728,0.742813,0.0216382,0.800123,-1.58534,0.592414,0.0172469,-0.808298,1.5961,-1.20235,0.0219264,-0.812178,1.58341,-1.22545,-0.002374,-0.00549483,0.0116646,-0.00787905,-0.00258933,0.00505757,0.00237163,-0.0198075,0.00219472,0.00491812,-0.018439,-0.00363105,0.00171621,0.00329556,0.00349337,-0.0147899,-0.139193,0.115359,0.429711,-0.365933,0.239251,0.0637461,0.466732,-0.230263,0.0498063,-0.122547,-0.484007,0.221391,-0.00207742,-0.129206,-0.460888,0.0160447,
0.00254535,-0.00101367,0.00248941,0,0,-1,0,0,0,0.0168682,0.788214,-1.59724,0.742813,0.0216228,0.800161,-1.58532,0.592266,0.017263,-0.808289,1.59609,-1.20236,0.0219415,-0.812151,1.58343,-1.22556,-0.00203318,-0.00702118,0.00842131,0.000693922,-0.00200839,0.00412351,0.00225406,-0.0177991,0.00188865,0.00847536,-0.0182948,0.00853419,0.00188409,0.00307229,0.00221109,-0.013093,-0.140031,0.117347,0.423076,-0.365886,0.235521,0.064549,0.462884,-0.22776,0.0540848,-0.121682,-0.47757,0.221606,-0.00410022,-0.130356,-0.461705,0.0145917,
0.00130688,-0.000540975,0.00168234,0,0,-1,0,0,0,0.0168617,0.788188,-1.59723,0.742825,0.0216167,0.800194,-1.58531,0.592127,0.0172854,-0.80829,1.59607,-1.20236,0.0219659,-0.812123,1.58344,-1.22567,-0.000765332,-0.00493382,0.00320547,0.00624351,-0.00066988,0.00333224,0.000841002,-0.0143779,0.00146192,0.00753115,-0.0207269,0.019185,0.00155836,-0.000895941,0.00803323,-0.017076,-0.139442,0.117291,0.424112,-0.365044,0.23674,0.0638931,0.462081,-0.226895,0.0540497,-0.122808,-0.477629,0.221971,-0.00451116,-0.129274,-0.459056,0.0149654,
-6.52398e-05,-0.000515428,0.000937269,0,0,-1,0,0,0,0.0168674,0.788192,-1.59726,0.742846,0.0216224,0.800218,-1.5853,0.592018,0.0173054,-0.80831,1.59607,-1.20232,0.0219854,-0.812117,1.58348,-1.22579,0.000973998,0.00560979,-0.01141,0.00278776,0.00101143,0.00283224,-0.000221456,-0.0116765,0.0011936,0.00218604,-0.0130182,0.0219232,0.00222324,-0.011541,0.0282493,-0.0289594,-0.140035,0.117021,0.42454,-0.367449,0.237009,0.0641591,0.463297,-0.22756,0.0540678,-0.122774,-0.47806,0.220121,-0.00427081,-0.130619,-0.459919,0.0137743,
-0.00166503,-0.000496714,-0.000292677,0,0,-1,0,0,0,0.0168829,0.788182,-1.59725,0.742857,0.0216367,0.800232,-1.5853,0.591924,0.0173211,-0.808343,1.5961,-1.20227,0.022002,-0.812103,1.58348,-1.22587,0.00261496,-0.00453299,0.00750781,-0.00342608,0.00222817,0.000796152,0.000984486,-0.0106646,0.00112746,-0.00882135,0.0117785,0.0216899,0.00207627,0.00588136,-0.00939133,-0.00438889,-0.140566,0.115666,0.425465,-0.367887,0.238059,0.0642332,0.465984,-0.228611,0.0521942,-0.122069,-0.479497,0.220233,-0.00296073,-0.130906,-0.462642,0.0140736,
-0.000827197,-0.000492323,-0.00106248,0,0,-1,0,0,0,0.0169029,0.788164,-1.59724,0.74289,0.0216576,0.800235,-1.58529,0.591845,0.0173318,-0.808364,1.59611,-1.20224,0.0220128,-0.812091,1.58347,-1.22594,0.00206455,-0.0061131,0.00945374,-7.56616e-05,0.00212344,0.000199129,0.000860671,-0.0101025,-0.000747373,0.00282319,-0.0115037,0.0192405,0.0003131,0.00547025,-0.00926854,-0.00436589,-0.138653,0.116454,0.424904,-0.364652,0.237284,0.0645754,0.463903,-0.226063,0.0531864,-0.121906,-0.481419,0.222642,-0.00368283,-0.127761,-0.455676,0.0185758,
0.000989609,-0.00107682,-0.00105064,0,0,-1,0,0,0,0.0169179,0.788144,-1.59723,0.742932,0.0216722,0.80024,-1.58528,0.591761,0.0173313,-0.808386,1.59614,-1.20222,0.0220121,-0.812076,1.58346,-1.22601,0.000777279,-0.00585998,0.00752849,0.00554727,0.000816344,0.00108227,-5.01415e-06,-0.010561,-0.00231942,0.00229136,-0.0103134,0.0193842,-0.00197264,-0.00279388,0.00768196,-0.0152388,-0.138634,0.116593,0.424023,-0.368868,0.236372,0.0643962,0.462834,-0.227241,0.0552038,-0.122974,-0.480333,0.218079,-0.00488164,-0.129223,-0.455084,0.0158323,
-0.000558277,-0.000953671,-0.0011443,0,0,-1,0,0,0,0.0169299,0.788143,-1.59724,0.742991,0.0216841,0.800251,-1.58528,0.591668,0.0173227,-0.808418,1.59619,-1.2022,0.0220035,-0.812084,1.58349,-1.22612,0.00214329,0.0146835,-0.0293264,0.018384,0.00215818,0.00177083,-0.000718417,-0.0110708,-0.00100604,-0.00941939,0.0149229,3.19895e-05,7.25719e-05,-0.0126269,0.0271626,-0.0272349,-0.139192,0.116699,0.423918,-0.369055,0.236924,0.0646081,0.463979,-0.226561,0.0543549,-0.122459,-0.480391,0.219242,-0.00401329,-0.129559,-0.457124,0.016764,
-0.000951673,-0.0011936,-0.00168585,0,0,-1,0,0,0,0.0169462,0.788132,-1.59723,0.743018,0.0217001,0.800258,-1.58528,0.591571,0.0173149,-0.808448,1.59623,-1.2022,0.0219969,-0.812076,1.58348,-1.22619,0.0024386,-0.00658428,0.0114474,-1.14909e-05,0.00245932,-0.000202363,0.00207373,-0.0116489,-0.000393711,-0.0103824,0.0215231,-0.0122354,-0.000135716,0.00598537,-0.010557,-0.00265016,-0.139608,0.115177,0.428613,-0.369114,0.2395,0.064486,0.46872,-0.228539,0.0500165,-0.12213,-0.485451,0.220601,-0.00125255,-0.129462,-0.460813,0.0180954,
0.000369162,-0.00116879,-0.00154307,0,0,-1,0,0,0,0.0169598,0.788102,-1.5972,0.74307,0.0217132,0.800255,-1.58526,0.591465,0.0173037,-0.808456,1.59627,-1.20223,0.0219861,-0.812056,1.58346,-1.22626,0.00130293,0.00687007,-0.0158659,0.0169141,0.00114055,0.000142572,0.00256433,-0.0136911,-0.00098894,-0.00771045,0.0201616,-0.0202643,-0.00167803,-0.00215106,0.00632099,-0.0151872,-0.138162,0.117388,0.425019,-0.365895,0.236252,0.065262,0.464561,-0.225623,0.0528706,-0.121592,-0.484142,0.223272,-0.00302013,-0.127044,-0.455642,0.0215375,
0.00220081,-0.00142478,-0.000224817,0,0,-1,0,0,0,0.0169582,0.788087,-1.59718,0.743088,0.0217113,0.800262,-1.58524,0.591344,0.0172872,-0.808448,1.59627,-1.20226,0.0219678,-0.81204,1.58345,-1.22636,-0.000686825,-0.0057575,0.0108784,-0.00498052,-0.000733613,0.000961237,0.00359648,-0.016485,-0.000873589,-0.00640454,0.0171801,-0.020053,-0.00139908,0.00281511,-0.000796837,-0.011859,-0.138446,0.116311,0.428119,-0.368988,0.238132,0.0647319,0.466434,-0.228189,0.0511593,-0.122527,-0.48628,0.220642,-0.00205753,-0.128377,-0.457334,0.0199672,
0.00343436,-0.00116288,0.000683369,0,0,-1,0,0,0,0.0169465,0.788053,-1.59713,0.743079,0.0216997,0.800272,-1.58521,0.591222,0.0172751,-0.808425,1.59623,-1.20228,0.0219559,-0.812019,1.58344,-1.22644,-0.00214556,-0.00840011,0.0144921,-0.00699424,-0.00202024,0.00223803,0.00342707,-0.0188821,-0.00221739,-0.00300861,0.00614587,-0.00709539,-0.00159135,0.00331285,-0.00107029,-0.0116467,-0.138605,0.117831,0.424855,-0.366769,0.236197,0.0652619,0.464306,-0.226617,0.0525762,-0.121253,-0.483161,0.222954,-0.00287814,-0.128307,-0.457595,0.0209983,
0.00260276,-0.000577248,0.00137458,0,0,-1,0,0,0,0.0169265,0.788024,-1.59708,0.743043,0.02168,0.800296,-1.58519,0.591052,0.0172676,-0.808406,1.59621,-1.20233,0.0219481,-0.811992,1.58344,-1.22654,-0.00167149,0.00683066,-0.015061,0.00559876,-0.00167069,0.00339267,0.00237489,-0.0203598,0.00053756,-0.00541603,0.0117686,-0.0158799,0.000353003,0.00287486,-0.000145908,-0.0116378,-0.13872,0.11811,0.424295,-0.366525,0.236115,0.0646252,0.462884,-0.226767,0.0536131,-0.12117,-0.480953,0.222414,-0.00366249,-0.128629,-0.457126,0.0194198,
0.00343405,-0.000912777,0.00189178,0,0,-1,0,0,0,0.0169068,0.788014,-1.59706,0.742961,0.0216605,0.800327,-1.58517,0.59088,0.0172682,-0.808389,1.59618,-1.20238,0.0219486,-0.811969,1.58344,-1.22663,-0.00219087,-0.00579798,0.012787,-0.0164454,-0.00220077,0.00337075,0.00291119,-0.0200447,0.00116104,-0.00587948,0.0137712,-0.0190451,0.000696247,0.00259614,0.000731633,-0.0107328,-0.138972,0.116997,0.427796,-0.367062,0.238082,0.0640761,0.46498,-0.227852,0.0515231,-0.122275,-0.483166,0.222073,-0.0025527,-0.129333,-0.458011,0.0185568,
0.0040086,-0.000715723,0.00210126,0,0,-1,0,0,0,0.016887,0.787987,-1.59701,0.74288,0.0216408,0.800356,-1.58515,0.590719,0.017272,-0.80837,1.59614,-1.2024,0.0219519,-0.81195,1.58344,-1.22671,-0.00238109,-0.0062215,0.0126227,-0.015227,-0.00238967,0.00408705,0.00232125,-0.0210669,0.00135585,-0.00562049,0.0129905,-0.0188978,0.000931067,0.00198334,0.000887357,-0.00861699,-0.139391,0.118721,0.424829,-0.365543,0.236021,0.0652744,0.463807,-0.226191,0.0525116,-0.120544,-0.480796,0.224691,-0.00288918,-0.129261,-0.45899,0.020563,
0.00490345,-0.000437655,0.00152852,0,0,-1,0,0,0,0.0168675,0.787972,-1.59697,0.742775,0.0216217,0.80039,-1.58514,0.590549,0.0172739,-0.808352,1.59609,-1.2024,0.0219549,-0.811936,1.58345,-1.22677,-0.00291447,-0.00457308,0.0105711,-0.0153045,-0.00295797,0.00454959,0.00100058,-0.021076,-0.000653734,0.00816901,-0.0180663,0.00924743,-0.00141008,-0.0022012,0.008246,-0.0127773,-0.139203,0.118811,0.425095,-0.364749,0.236291,0.0647383,0.46341,-0.225924,0.0524303,-0.12056,-0.480189,0.225329,-0.00303292,-0.128522,-0.458154,0.0209383,
0.0023698,-1.02263e-05,0.000654036,0,0,-1,0,0,0,0.0168564,0.787972,-1.59695,0.742679,0.0216109,0.800421,-1.58513,0.590398,0.0172727,-0.808345,1.59604,-1.20237,0.0219534,-0.811934,1.58347,-1.22684,-0.000671267,-0.00357233,0.00940171,-0.0153996,-0.000596975,0.00383348,0.000119863,-0.0188619,-0.000416916,0.00710535,-0.0159633,0.0214588,0.000356888,-0.0124182,0.00682187,-0.0115934,-0.140149,0.117386,0.422861,-0.368492,0.235895,0.0632116,0.462692,-0.228009,0.0545046,-0.122194,-0.476999,0.219594,-0.00400019,-0.130522,-0.459872,0.0148829,
0.000154955,9.2221e-05,0.000108005,0,0,-1,0,0,0,0.0168609,0.787964,-1.59693,0.742654,0.0216155,0.800438,-1.58513,0.590301,0.0172768,-0.808366,1.59606,-1.20233,0.0219578,-0.811921,1.58344,-1.22686,0.0019761,0.0107336,-0.0222622,0.0101093,0.00183974,0.00306905,-0.000399195,-0.0170576,0.00237001,-0.0117351,0.0191687,-0.00810912,0.00116233,-0.00298753,0.00722542,-0.0131958,-0.140095,0.117424,0.422952,-0.366768,0.236236,0.0636041,0.462609,-0.226436,0.0544846,-0.122126,-0.476735,0.221672,-0.00403183,-0.128545,-0.458374,0.016556,
-0.000194912,0.000136476,-0.000787216,0,0,-1,0,0,0,0.0168796,0.787956,-1.59692,0.74261,0.0216337,0.800459,-1.58514,0.590164,0.0172878,-0.808399,1.59606,-1.20223,0.0219691,-0.81192,1.58346,-1.22695,0.0021509,-0.00387325,0.00307704,0.00524494,0.00209326,0.00184181,0.000206943,-0.0154042,0.000746756,0.00461187,-0.0159572,0.0211828,0.00101049,0.0024493,-0.00360542,-0.00745612,-0.1396,0.116847,0.428835,-0.367167,0.238825,0.0644154,0.466938,-0.225963,0.0505627,-0.122058,-0.483739,0.22378,-0.00152316,-0.129211,-0.457996,0.0204726,
0.000215966,-4.79619e-05,-0.00162031,0,0,-1,0,0,0,0.0168994,0.787943,-1.5969,0.742623,0.0216533,0.800471,-1.58513,0.590039,0.0172897,-0.808423,1.59606,-1.20214,0.0219709,-0.811904,1.58343,-1.22701,0.00222027,-0.00482543,0.00351143,0.00953796,0.00224046,0.000818529,-0.000135074,-0.0135107,-0.00101563,0.00554968,-0.0190689,0.0274678,-0.000357025,0.00455014,-0.00963641,-0.00258283,-0.139774,0.116409,0.422944,-0.370594,0.235853,0.0628787,0.463531,-0.228437,0.0549643,-0.122945,-0.478925,0.217057,-0.0044479,-0.130557,-0.457627,0.0138285,
0.000424732,-0.000676715,-0.00145097,0,0,-1,0,0,0,0.0169217,0.787923,-1.5969,0.742686,0.0216753,0.800481,-1.58514,0.589933,0.0172874,-0.808462,1.59608,-1.20204,0.0219687,-0.8119,1.58342,-1.22708,0.0021154,-0.00541379,0.0041772,0.0103159,0.00211159,0.00125345,-0.00137987,-0.0112857,-0.00172867,-0.000477053,-0.00998362,0.0282948,-0.00179627,-0.00484723,0.00935718,-0.0150438,-0.139198,0.116706,0.42339,-0.369435,0.236442,0.0632433,0.462447,-0.225309,0.0557762,-0.123592,-0.478847,0.218732,-0.0047142,-0.129546,-0.454016,0.0160973,
-0.00086126,-0.000862383,-0.00166196,0,0,-1,0,0,0,0.0169466,0.787907,-1.5969,0.742765,0.0216998,0.800491,-1.58515,0.589839,0.0172845,-0.808518,1.59613,-1.20195,0.021966,-0.811919,1.58345,-1.22717,0.00294549,-0.00466465,0.00380794,0.00953647,0.0030185,0.0017229,-0.00170328,-0.0116043,-0.000950579,-0.0116412,0.0162686,0.00494314,-0.000315974,-0.00427702,0.00784601,-0.012163,-0.140022,0.117348,0.423851,-0.370691,0.236592,0.0643126,0.464341,-0.225622,0.0547287,-0.121605,-0.479642,0.219376,-0.00365297,-0.130508,-0.456921,0.0171363,
-0.000729397,-0.00106729,-0.00209862,0,0,-1,0,0,0,0.0169708,0.7879,-1.59691,0.742823,0.0217236,0.800506,-1.58517,0.589734,0.0172774,-0.80856,1.5962,-1.20193,0.02196,-0.811926,1.58345,-1.22722,0.00286597,-0.00386311,0.00342765,0.00851617,0.00287604,0.00185053,-0.00165605,-0.0132088,-0.000714677,-0.01159,0.0240096,-0.0139876,-0.000482729,0.00347993,-0.00792788,-0.00172026,-0.139404,0.117804,0.425407,-0.367802,0.236936,0.0647772,0.465527,-0.224565,0.0528498,-0.120372,-0.482521,0.223378,-0.00253024,-0.128334,-0.45627,0.0215096,
0.00143249,-0.000895454,-0.00211032,0,0,-1,0.1,0,0,0.0169822,0.7879,-1.59691,0.742841,0.0217345,0.800521,-1.58518,0.589644,0.0172661,-0.808566,1.59623,-1.20197,0.0219484,-0.811933,1.58346,-1.22728,0.000812228,-0.00369302,0.00598612,0.00277498,0.00083901,0.00227574,-0.00151718,-0.0139606,-0.00324462,0.00958982,-0.0172771,0.0107333,-0.00243917,0.00418716,-0.00827071,-0.00302148,-0.138603,0.117856,0.426215,-0.36807,0.236535,0.0643417,0.464974,-0.22517,0.0529638,-0.121058,-0.484367,0.222598,-0.00261295,-0.127408,-0.454468,0.0221858,
-0.0741841,-0.0198169,-0.0148427,0,0,-1,0.1,0,0,0.0172912,0.787984,-1.59707,0.74331,0.0220349,0.800341,-1.58525,0.590702,0.0174603,-0.808477,1.59664,-1.20308,0.0221537,-0.811854,1.58368,-1.22809,0.0917996,0.0233081,-0.0448974,0.149286,0.0906777,-0.0697103,-0.00833916,0.362582,0.0657696,0.0343407,0.118068,-0.336843,0.0659031,0.0348092,0.0514333,-0.239053,0.0350764,0.0407729,0.286222,0.0349313,0.142534,-0.0829936,0.243418,-0.0758322,0.13707,0.0484211,-0.21617,0.286894,-0.0674163,0.0339002,-0.209121,0.133805,
-0.136891,-0.044111,-0.0270636,0,0,-1,0.1,0,0,0.0184846,0.788359,-1.59775,0.745234,0.0232126,0.79945,-1.58542,0.595348,0.0183327,-0.807994,1.59813,-1.2076,0.0230219,-0.811547,1.58452,-1.23093,0.17137,0.0855278,-0.109961,0.248122,0.169682,-0.120284,-0.0362366,0.730687,0.125113,0.0678573,0.242045,-0.668489,0.124982,0.0259431,0.145005,-0.351213,-0.00245172,0.0879752,0.331319,0.0871663,0.138444,0.0114637,0.275508,0.103166,0.148916,0.0175782,-0.285668,0.363345,-0.0258457,0.00208904,-0.237973,0.308557,
-0.139444,-0.057253,-0.0339082,0,0,-1,0.1,0,0,0.0198577,0.789139,-1.59868,0.747257,0.02457,0.79849,-1.58584,0.602295,0.0193023,-0.807372,1.60044,-1.21348,0.0239959,-0.811498,1.58593,-1.23354,0.186673,0.118372,-0.146352,0.29383,0.184758,-0.132627,-0.0762175,0.980464,0.128161,0.0982053,0.322414,-0.881911,0.127759,-0.0163377,0.231822,-0.349156,0.0164219,0.0739975,0.33675,0.174275,0.137098,0.0223805,0.28212,0.129341,0.115153,0.0234853,-0.316902,0.449966,-0.0244312,0.0200089,-0.260437,0.400037,
-0.11173,-0.0625791,-0.0389171,0,0,-1,0.1,0,0,0.0213068,0.79019,-1.59989,0.749654,0.0260034,0.797411,-1.58665,0.610988,0.0202436,-0.806424,1.6032,-1.2213,0.0249427,-0.811776,1.58804,-1.23618,0.170482,0.143466,-0.160218,0.303463,0.168624,-0.134358,-0.124471,1.16961,0.103846,0.136328,0.35662,-1.05206,0.104433,-0.0543971,0.292766,-0.304882,0.00977315,0.0816969,0.35955,0.198181,0.132153,0.0338296,0.28819,0.142606,0.0996701,0.0168288,-0.353451,0.498604,-0.0060235,0.01693,-0.292948,0.458251,
-0.0772941,-0.060369,-0.0406777,0,0,-1,0.1,0,0,0.0225622,0.791405,-1.60123,0.75215,0.0272429,0.796362,-1.58788,0.621004,0.0209485,-0.805204,1.60613,-1.23026,0.0256578,-0.812347,1.59059,-1.23847,0.144695,0.156745,-0.174554,0.325008,0.142682,-0.120073,-0.195817,1.33072,0.0749557,0.172798,0.356458,-1.15958,0.0760706,-0.082428,0.33736,-0.279112,0.0109947,0.0796862,0.369826,0.209619,0.13215,0.0362486,0.296016,0.133559,0.0817472,0.00952086,-0.376227,0.526942,0.00887296,0.028391,-0.322347,0.486337,
-0.0547799,-0.0515378,-0.0407646,0,0,-1,0.1,0,0,0.0236469,0.792751,-1.60278,0.755102,0.0283137,0.795245,-1.58951,0.632688,0.0215013,-0.803753,1.6092,-1.24046,0.0262226,-0.813083,1.59337,-1.24087,0.129971,0.157314,-0.188801,0.371013,0.12829,-0.134549,-0.205839,1.42637,0.0591263,0.196898,0.329785,-1.20442,0.0603213,-0.0857768,0.351248,-0.291667,0.00735765,0.0777006,0.378539,0.195817,0.136591,0.0322844,0.310611,0.11053,0.066969,-0.00302562,-0.392614,0.525855,0.0242638,0.0325292,-0.355781,0.481646,
-0.0487197,-0.0378289,-0.0357714,0,0,-1,0.1,0,0,0.0247023,0.794021,-1.60438,0.757976,0.0293052,0.794258,-1.59126,0.644327,0.0219394,-0.802045,1.61173,-1.24958,0.0266704,-0.813668,1.59632,-1.2432,0.12103,0.159722,-0.212547,0.393542,0.121945,-0.110296,-0.247885,1.43445,0.060987,0.205908,0.322233,-1.20591,0.0619053,-0.0684178,0.338378,-0.333586,0.00393489,0.0753461,0.383025,0.174329,0.143552,0.0323247,0.324128,0.0833912,0.0551224,-0.0172436,-0.404563,0.515011,0.0340084,0.031436,-0.386216,0.46021,
-0.0501384,-0.0211296,-0.0297653,0,0,-1,0.1,0,0,0.0256644,0.795319,-1.6061,0.761185,0.0303309,0.793514,-1.59337,0.655538,0.0224514,-0.800381,1.61415,-1.25906,0.0272255,-0.814114,1.5989,-1.24609,0.120291,0.159749,-0.234301,0.396159,0.119552,-0.0759798,-0.280381,1.35644,0.0679652,0.209318,0.280257,-1.1583,0.0692058,-0.0368302,0.305452,-0.38748,-0.00148765,0.0729242,0.391513,0.155552,0.154555,0.0282015,0.340964,0.056409,0.0424892,-0.0310369,-0.417989,0.503962,0.0402323,0.0236102,-0.415387,0.431356,
-0.0504854,-0.00292833,-0.0247918,0,0,-1,0.1,0,0,0.0265495,0.796556,-1.60814,0.76437,0.0312682,0.792998,-1.59564,0.6653,0.0230529,-0.7987,1.61618,-1.26806,0.0277607,-0.814267,1.60115,-1.24939,0.116296,0.147858,-0.243395,0.404306,0.115354,-0.0582076,-0.285261,1.26041,0.0730958,0.210218,0.230244,-1.08944,0.0734509,-0.00634704,0.259256,-0.433293,-0.00803673,0.0704688,0.399368,0.139899,0.164613,0.0238558,0.355875,0.0362812,0.0351025,-0.0434298,-0.426539,0.492018,0.0407883,0.0117265,-0.439115,0.400473,
